Reading data
Parsing data
Sorting data
DONE
epoch 0 avg test error: 0.13648325
epoch 1 0.000%, output: 0.510, train error: 0.13091776
epoch 9 62.994%, output: 0.861, train error: 0.00061822234
epoch 9 63.016%, output: 0.861, train error: 0.008073934
epoch 9 63.038%, output: 0.862, train error: 0.018994978
epoch 9 63.060%, output: 0.859, train error: 0.058539703
epoch 9 63.082%, output: 0.860, train error: 0.00012278416
epoch 9 63.104%, output: 0.860, train error: 0.00016267119
epoch 9 63.127%, output: 0.861, train error: 0.019413687
epoch 9 63.149%, output: 0.860, train error: 0.00057046243
epoch 9 63.171%, output: 0.860, train error: 0.027269479
epoch 9 63.193%, output: 0.860, train error: 0.008697115
epoch 9 63.215%, output: 0.856, train error: 0.010661701
epoch 9 63.237%, output: 0.859, train error: 0.020065285
epoch 9 63.259%, output: 0.859, train error: 0.0016594767
epoch 9 63.281%, output: 0.859, train error: 0.0014456258
epoch 9 63.303%, output: 0.860, train error: 0.0009876617
epoch 9 63.325%, output: 0.859, train error: 0.015068802
epoch 9 63.347%, output: 0.862, train error: 0.0010704912
epoch 9 63.369%, output: 0.859, train error: 0.018823905
epoch 9 63.391%, output: 0.861, train error: 0.001866607
epoch 9 63.414%, output: 0.859, train error: 0.003720446
epoch 9 63.436%, output: 0.860, train error: 0.0000343211
epoch 9 63.458%, output: 0.858, train error: 0.000033129712
epoch 9 63.480%, output: 0.861, train error: 0.011269259
epoch 9 63.502%, output: 0.862, train error: 0.0014207686
epoch 9 63.524%, output: 0.860, train error: 0.00007541978
epoch 9 63.546%, output: 0.859, train error: 0.057975266
epoch 9 63.568%, output: 0.861, train error: 0.0051950477
epoch 9 63.590%, output: 0.861, train error: 0.0009318065
epoch 9 63.612%, output: 0.857, train error: 0.004991723
epoch 9 63.634%, output: 0.860, train error: 0.000058347807
epoch 9 63.656%, output: 0.858, train error: 0.015508037
epoch 9 63.679%, output: 0.860, train error: 0.07129044
epoch 9 63.701%, output: 0.858, train error: 0.0019620904
epoch 9 63.723%, output: 0.860, train error: 0.008390429
epoch 9 63.745%, output: 0.857, train error: 0.014312216
epoch 9 63.767%, output: 0.859, train error: 0.00015941719
epoch 9 63.789%, output: 0.859, train error: 0.048859186
epoch 9 63.811%, output: 0.859, train error: 0.003987191
epoch 9 63.833%, output: 0.858, train error: 0.013207159
epoch 9 63.855%, output: 0.860, train error: 0.014161458
epoch 9 63.877%, output: 0.856, train error: 0.00005387318
epoch 9 63.899%, output: 0.860, train error: 0.0016003165
epoch 9 63.921%, output: 0.858, train error: 0.000009230826
epoch 9 63.943%, output: 0.858, train error: 0.0004361679
epoch 9 63.966%, output: 0.858, train error: 0.002750121
epoch 9 63.988%, output: 0.857, train error: 0.008342005
epoch 9 64.010%, output: 0.858, train error: 0.004812904
epoch 9 64.032%, output: 0.860, train error: 0.0021024446
epoch 9 64.054%, output: 0.857, train error: 0.014580004
epoch 9 64.076%, output: 0.859, train error: 0.000059706945
epoch 9 64.098%, output: 0.857, train error: 0.013327731
epoch 9 64.120%, output: 0.860, train error: 0.0058392435
epoch 9 64.142%, output: 0.861, train error: 0.00042620956
epoch 9 64.164%, output: 0.860, train error: 0.003572487
epoch 9 64.186%, output: 0.858, train error: 0.0000005263615
epoch 9 64.208%, output: 0.862, train error: 0.000074593845
epoch 9 64.231%, output: 0.862, train error: 0.0006217575
epoch 9 64.253%, output: 0.859, train error: 0.00055153423
epoch 9 64.275%, output: 0.861, train error: 0.01316549
epoch 9 64.297%, output: 0.859, train error: 0.010866065
epoch 9 64.319%, output: 0.861, train error: 0.018662104
epoch 9 64.341%, output: 0.863, train error: 0.000011637327
epoch 9 64.363%, output: 0.857, train error: 0.021020362
epoch 9 64.385%, output: 0.861, train error: 0.00094308105
epoch 9 64.407%, output: 0.859, train error: 0.0061898264
epoch 9 64.429%, output: 0.861, train error: 0.0029551038
epoch 9 64.451%, output: 0.860, train error: 0.0026236104
epoch 9 64.473%, output: 0.859, train error: 0.0116039105
epoch 9 64.495%, output: 0.862, train error: 0.0030355004
epoch 9 64.518%, output: 0.857, train error: 0.000051050847
epoch 9 64.540%, output: 0.856, train error: 0.011335224
epoch 9 64.562%, output: 0.860, train error: 0.00048336358
epoch 9 64.584%, output: 0.860, train error: 0.00014273879
epoch 9 64.606%, output: 0.860, train error: 0.00430852
epoch 9 64.628%, output: 0.861, train error: 0.0007086387
epoch 9 64.650%, output: 0.862, train error: 0.0138479965
epoch 9 64.672%, output: 0.856, train error: 0.0000052119844
epoch 9 64.694%, output: 0.859, train error: 0.06934726
epoch 9 64.716%, output: 0.860, train error: 0.001345771
epoch 9 64.738%, output: 0.862, train error: 0.0113765355
epoch 9 64.760%, output: 0.860, train error: 0.019670488
epoch 9 64.783%, output: 0.859, train error: 0.0064098337
epoch 9 64.805%, output: 0.857, train error: 0.007242344
epoch 9 64.827%, output: 0.862, train error: 0.0101099545
epoch 9 64.849%, output: 0.858, train error: 0.012050042
epoch 9 64.871%, output: 0.861, train error: 0.00018397214
epoch 9 64.893%, output: 0.860, train error: 0.0016150143
epoch 9 64.915%, output: 0.861, train error: 0.0052228807
epoch 9 64.937%, output: 0.861, train error: 0.0003527844
epoch 9 64.959%, output: 0.859, train error: 0.00006621445
epoch 9 64.981%, output: 0.860, train error: 0.00034873892
epoch 9 65.003%, output: 0.860, train error: 0.000028393297
epoch 9 65.025%, output: 0.859, train error: 0.011028934
epoch 9 65.047%, output: 0.861, train error: 0.010101038
epoch 9 65.070%, output: 0.858, train error: 0.018512355
epoch 9 65.092%, output: 0.859, train error: 0.0034544875
epoch 9 65.114%, output: 0.856, train error: 0.01445682
epoch 9 65.136%, output: 0.859, train error: 0.00046749035
epoch 9 65.158%, output: 0.860, train error: 0.0059403726
epoch 9 65.180%, output: 0.862, train error: 0.018954534
epoch 9 65.202%, output: 0.858, train error: 0.002142205
epoch 9 65.224%, output: 0.861, train error: 0.0015088277
epoch 9 65.246%, output: 0.861, train error: 0.00003173602
epoch 9 65.268%, output: 0.861, train error: 0.00043398968
epoch 9 65.290%, output: 0.860, train error: 0.02810326
epoch 9 65.312%, output: 0.857, train error: 0.0024430316
epoch 9 65.335%, output: 0.859, train error: 0.0010671278
epoch 9 65.357%, output: 0.860, train error: 0.0003062703
epoch 9 65.379%, output: 0.860, train error: 0.017231341
epoch 9 65.401%, output: 0.860, train error: 0.019596709
epoch 9 65.423%, output: 0.857, train error: 0.09068383
epoch 9 65.445%, output: 0.859, train error: 0.0058064596
epoch 9 65.467%, output: 0.858, train error: 0.010363245
epoch 9 65.489%, output: 0.860, train error: 0.013891068
epoch 9 65.511%, output: 0.862, train error: 0.010962658
epoch 9 65.533%, output: 0.862, train error: 0.006847734
epoch 9 65.555%, output: 0.860, train error: 0.0000061351852
epoch 9 65.577%, output: 0.859, train error: 0.002514548
epoch 9 65.599%, output: 0.859, train error: 0.00500816
epoch 9 65.622%, output: 0.863, train error: 0.0057400665
epoch 9 65.644%, output: 0.860, train error: 0.025722569
epoch 9 65.666%, output: 0.861, train error: 0.004552589
epoch 9 65.688%, output: 0.860, train error: 0.009737217
epoch 9 65.710%, output: 0.858, train error: 0.0033316265
epoch 9 65.732%, output: 0.861, train error: 0.00006159336
epoch 9 65.754%, output: 0.860, train error: 0.049629807
epoch 9 65.776%, output: 0.858, train error: 0.034859356
epoch 9 65.798%, output: 0.859, train error: 0.00009577765
epoch 9 65.820%, output: 0.862, train error: 0.0074511087
epoch 9 65.842%, output: 0.860, train error: 0.005696283
epoch 9 65.864%, output: 0.861, train error: 0.004196394
epoch 9 65.887%, output: 0.860, train error: 0.019557077
epoch 9 65.909%, output: 0.862, train error: 0.0124546625
epoch 9 65.931%, output: 0.859, train error: 0.030380143
epoch 9 65.953%, output: 0.861, train error: 0.0025450068
epoch 9 65.975%, output: 0.859, train error: 0.00005403342
epoch 9 65.997%, output: 0.859, train error: 0.0024769993
epoch 9 66.019%, output: 0.860, train error: 0.000005301358
epoch 9 66.041%, output: 0.859, train error: 0.000035804074
epoch 9 66.063%, output: 0.864, train error: 0.011024253
epoch 9 66.085%, output: 0.858, train error: 0.006450278
epoch 9 66.107%, output: 0.859, train error: 0.010198366
epoch 9 66.129%, output: 0.863, train error: 0.003481888
epoch 9 66.151%, output: 0.860, train error: 0.008710238
epoch 9 66.174%, output: 0.859, train error: 0.00556803
epoch 9 66.196%, output: 0.858, train error: 0.00789152
epoch 9 66.218%, output: 0.863, train error: 0.010835716
epoch 9 66.240%, output: 0.857, train error: 0.0031790645
epoch 9 66.262%, output: 0.859, train error: 0.00007515189
epoch 9 66.284%, output: 0.859, train error: 0.00025383508
epoch 9 66.306%, output: 0.859, train error: 0.010481892
epoch 9 66.328%, output: 0.861, train error: 0.01113456
epoch 9 66.350%, output: 0.859, train error: 0.0061312728
epoch 9 66.372%, output: 0.860, train error: 0.00093741884
epoch 9 66.394%, output: 0.860, train error: 0.0025435337
epoch 9 66.416%, output: 0.861, train error: 0.0053336327
epoch 9 66.439%, output: 0.860, train error: 0.019539794
epoch 9 66.461%, output: 0.860, train error: 0.0027192133
epoch 9 66.483%, output: 0.859, train error: 0.012017166
epoch 9 66.505%, output: 0.859, train error: 0.00492791
epoch 9 66.527%, output: 0.860, train error: 0.0056663533
epoch 9 66.549%, output: 0.860, train error: 0.002858998
epoch 9 66.571%, output: 0.860, train error: 0.033518314
epoch 9 66.593%, output: 0.859, train error: 0.000402277
epoch 9 66.615%, output: 0.861, train error: 0.009810344
epoch 9 66.637%, output: 0.860, train error: 0.0030585248
epoch 9 66.659%, output: 0.861, train error: 0.007332436
epoch 9 66.681%, output: 0.858, train error: 0.01428972
epoch 9 66.703%, output: 0.860, train error: 0.0048764036
epoch 9 66.726%, output: 0.861, train error: 0.00069559325
epoch 9 66.748%, output: 0.862, train error: 0.01075716
epoch 9 66.770%, output: 0.857, train error: 0.0070288577
epoch 9 66.792%, output: 0.860, train error: 0.00006109105
epoch 9 66.814%, output: 0.861, train error: 0.002374713
epoch 9 66.836%, output: 0.860, train error: 0.0000045803035
epoch 9 66.858%, output: 0.861, train error: 0.016111588
epoch 9 66.880%, output: 0.860, train error: 0.0068269256
epoch 9 66.902%, output: 0.859, train error: 0.0009412295
epoch 9 66.924%, output: 0.857, train error: 0.0058999597
epoch 9 66.946%, output: 0.861, train error: 0.013057422
epoch 9 66.968%, output: 0.862, train error: 0.0020987785
epoch 9 66.991%, output: 0.860, train error: 0.0024484259
epoch 9 67.013%, output: 0.858, train error: 0.061055493
epoch 9 67.035%, output: 0.858, train error: 0.0011741584
epoch 9 67.057%, output: 0.858, train error: 0.016733954
epoch 9 67.079%, output: 0.861, train error: 0.016983073
epoch 9 67.101%, output: 0.858, train error: 0.0017242519
epoch 9 67.123%, output: 0.858, train error: 0.012095755
epoch 9 67.145%, output: 0.859, train error: 0.0060998746
epoch 9 67.167%, output: 0.859, train error: 0.0007807255
epoch 9 67.189%, output: 0.859, train error: 0.021657467
epoch 9 67.211%, output: 0.861, train error: 0.016014893
epoch 9 67.233%, output: 0.860, train error: 0.002149953
epoch 9 67.255%, output: 0.862, train error: 0.0078898575
epoch 9 67.278%, output: 0.858, train error: 0.00088638876
epoch 9 67.300%, output: 0.857, train error: 0.005193338
epoch 9 67.322%, output: 0.858, train error: 0.011973885
epoch 9 67.344%, output: 0.858, train error: 0.003940493
epoch 9 67.366%, output: 0.856, train error: 0.0007546922
epoch 9 67.388%, output: 0.858, train error: 0.0018745005
epoch 9 67.410%, output: 0.860, train error: 0.011717603
epoch 9 67.432%, output: 0.860, train error: 0.006590411
epoch 9 67.454%, output: 0.859, train error: 0.012336698
epoch 9 67.476%, output: 0.856, train error: 0.0015365145
epoch 9 67.498%, output: 0.860, train error: 0.011281196
epoch 9 67.520%, output: 0.858, train error: 0.0070337057
epoch 9 67.543%, output: 0.859, train error: 0.012589513
epoch 9 67.565%, output: 0.862, train error: 0.000108143824
epoch 9 67.587%, output: 0.859, train error: 0.017208064
epoch 9 67.609%, output: 0.861, train error: 0.016539034
epoch 9 67.631%, output: 0.859, train error: 0.005223389
epoch 9 67.653%, output: 0.862, train error: 0.0093770325
epoch 9 67.675%, output: 0.860, train error: 0.011365375
epoch 9 67.697%, output: 0.858, train error: 0.0027782873
epoch 9 67.719%, output: 0.858, train error: 0.009472324
epoch 9 67.741%, output: 0.861, train error: 0.039481577
epoch 9 67.763%, output: 0.858, train error: 0.0018487218
epoch 9 67.785%, output: 0.859, train error: 0.0034037102
epoch 9 67.807%, output: 0.862, train error: 0.00029562245
epoch 9 67.830%, output: 0.860, train error: 0.000010475141
epoch 9 67.852%, output: 0.861, train error: 0.022793718
epoch 9 67.874%, output: 0.858, train error: 0.000009359485
epoch 9 67.896%, output: 0.860, train error: 0.00055484835
epoch 9 67.918%, output: 0.858, train error: 0.019483978
epoch 9 67.940%, output: 0.858, train error: 0.0002605491
epoch 9 67.962%, output: 0.858, train error: 0.0055673183
epoch 9 67.984%, output: 0.860, train error: 0.0035235845
epoch 9 68.006%, output: 0.860, train error: 0.00092730694
epoch 9 68.028%, output: 0.862, train error: 0.01575018
epoch 9 68.050%, output: 0.858, train error: 0.0049083973
epoch 9 68.072%, output: 0.862, train error: 0.0001691088
epoch 9 68.095%, output: 0.860, train error: 0.010084786
epoch 9 68.117%, output: 0.862, train error: 0.002182516
epoch 9 68.139%, output: 0.855, train error: 0.010299619
epoch 9 68.161%, output: 0.862, train error: 0.0025569885
epoch 9 68.183%, output: 0.860, train error: 0.00000037559118
epoch 9 68.205%, output: 0.859, train error: 0.002540979
epoch 9 68.227%, output: 0.858, train error: 0.018263659
epoch 9 68.249%, output: 0.858, train error: 0.003850356
epoch 9 68.271%, output: 0.859, train error: 0.0051159505
epoch 9 68.293%, output: 0.854, train error: 0.011862263
epoch 9 68.315%, output: 0.861, train error: 0.007827876
epoch 9 68.337%, output: 0.859, train error: 0.0012604863
epoch 9 68.359%, output: 0.856, train error: 0.041783478
epoch 9 68.382%, output: 0.862, train error: 0.0035191705
epoch 9 68.404%, output: 0.861, train error: 0.010051306
epoch 9 68.426%, output: 0.860, train error: 0.00303776
epoch 9 68.448%, output: 0.858, train error: 0.0014925263
epoch 9 68.470%, output: 0.862, train error: 0.008077695
epoch 9 68.492%, output: 0.860, train error: 0.003073773
epoch 9 68.514%, output: 0.859, train error: 0.015068407
epoch 9 68.536%, output: 0.859, train error: 0.00004475564
epoch 9 68.558%, output: 0.859, train error: 0.00008822465
epoch 9 68.580%, output: 0.858, train error: 0.005835036
epoch 9 68.602%, output: 0.860, train error: 0.00005365553
epoch 9 68.624%, output: 0.859, train error: 0.0000003189471
epoch 9 68.646%, output: 0.860, train error: 0.0019331293
epoch 9 68.669%, output: 0.860, train error: 0.003855669
epoch 9 68.691%, output: 0.860, train error: 0.019920427
epoch 9 68.713%, output: 0.861, train error: 0.013244092
epoch 9 68.735%, output: 0.861, train error: 0.010043778
epoch 9 68.757%, output: 0.856, train error: 0.0006249243
epoch 9 68.779%, output: 0.860, train error: 0.023531927
epoch 9 68.801%, output: 0.857, train error: 0.031366944
epoch 9 68.823%, output: 0.858, train error: 0.0013746384
epoch 9 68.845%, output: 0.857, train error: 0.0014285932
epoch 9 68.867%, output: 0.857, train error: 0.0016666814
epoch 9 68.889%, output: 0.858, train error: 0.0051283897
epoch 9 68.911%, output: 0.861, train error: 0.0003128392
epoch 9 68.934%, output: 0.859, train error: 0.002094352
epoch 9 68.956%, output: 0.859, train error: 0.00021563274
epoch 9 68.978%, output: 0.860, train error: 0.0005648077
epoch 9 69.000%, output: 0.858, train error: 0.0024478596
epoch 9 69.022%, output: 0.861, train error: 0.0021937578
epoch 9 69.044%, output: 0.858, train error: 0.01174203
epoch 9 69.066%, output: 0.860, train error: 0.00023204913
epoch 9 69.088%, output: 0.860, train error: 0.013271956
epoch 9 69.110%, output: 0.861, train error: 0.0033723123
epoch 9 69.132%, output: 0.861, train error: 0.007926144
epoch 9 69.154%, output: 0.857, train error: 0.021390285
epoch 9 69.176%, output: 0.861, train error: 0.025368258
epoch 9 69.199%, output: 0.860, train error: 0.006811303
epoch 9 69.221%, output: 0.859, train error: 0.0002360504
epoch 9 69.243%, output: 0.858, train error: 0.011129554
epoch 9 69.265%, output: 0.860, train error: 0.0006314946
epoch 9 69.287%, output: 0.861, train error: 0.013665407
epoch 9 69.309%, output: 0.859, train error: 0.000320875
epoch 9 69.331%, output: 0.860, train error: 0.00056852517
epoch 9 69.353%, output: 0.861, train error: 0.0017899949
epoch 9 69.375%, output: 0.859, train error: 0.0051751584
epoch 9 69.397%, output: 0.859, train error: 0.00799026
epoch 9 69.419%, output: 0.861, train error: 0.0017500235
